yearID,Name,teamID,IP,PAu,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,BA,OBP,SLG,OPS,BAbip,TB,GDP,HBP,SH,SF,IBB,ROE
2018,kopecmi01,CHW,14.1,,4,68,61,8,20,5,0,4,1,1,2,15,0.328,0.397,0.607,1.004,0.381,37,1,5,0,0,0,0
2018,kratzer01,MIL,3,,3,12,10,2,3,0,0,0,0,0,1,2,0.3,0.333,0.3,0.633,0.333,3,1,0,0,1,0,0
2018,krehbjo01,ARI,3,,2,12,10,0,1,0,0,0,0,0,2,0,0.1,0.25,0.1,0.35,0.1,1,0,0,0,0,0,0
2018,krolia01,LAA,2,,1,8,7,0,1,0,0,0,0,0,1,2,0.143,0.25,0.143,0.393,0.2,1,0,0,0,0,0,0
2018,kuhlch01,PIT,85,,16,373,324,47,89,13,3,14,4,6,33,81,0.275,0.343,0.463,0.806,0.319,150,5,4,6,6,1,5
2018,lasteto01,CHC,1.1,,1,6,6,1,3,0,0,1,0,0,0,0,0.5,0.5,1,1.5,0.4,6,1,0,0,0,0,0
2018,lamarry01,MIN,0.2,,1,3,3,1,1,0,0,1,0,0,0,0,0.333,0.333,1.333,1.667,0,4,0,0,0,0,0,0
2018,lambjo02,LAA,10,,3,50,46,10,15,6,0,4,0,0,4,11,0.326,0.38,0.717,1.097,0.355,33,0,0,0,0,1,1
2018,lauerer01,SDP,112,,23,504,446,61,127,21,2,15,5,2,46,100,0.285,0.358,0.442,0.8,0.336,197,7,6,4,2,2,8
2018,lawde01,SFG,13.1,,7,66,56,13,16,3,1,2,1,0,8,12,0.286,0.379,0.482,0.861,0.326,27,1,1,0,1,0,2
2018,lawreca01,SEA,23.1,,11,106,94,19,28,10,1,2,1,0,10,14,0.298,0.377,0.489,0.867,0.333,46,5,2,0,0,1,1
2018,leakemi01,SEA,185.2,,31,784,739,98,207,44,5,23,2,5,34,119,0.28,0.316,0.447,0.762,0.307,330,24,6,1,3,3,12
2018,leblawa01,SEA,162,,32,662,614,74,151,32,1,24,4,4,40,130,0.246,0.293,0.419,0.712,0.274,257,8,3,1,4,1,4
2018,leclejo01,TEX,57.2,,59,223,191,16,24,8,1,1,4,1,25,85,0.126,0.237,0.194,0.431,0.219,37,2,3,4,0,1,4
2018,leitema02,TOT,23.1,,20,123,107,28,35,5,1,7,4,0,12,22,0.327,0.398,0.589,0.987,0.35,63,0,2,0,2,3,4
2018,leitema02,PHI,16.2,,12,84,74,17,22,5,0,5,2,0,8,13,0.297,0.369,0.568,0.937,0.298,42,0,1,0,1,2,3
2018,leitema02,TOR,6.2,,8,39,33,11,13,0,1,2,2,0,4,9,0.394,0.462,0.636,1.098,0.478,21,0,1,0,1,1,1
2018,leonedo01,STL,24,,29,106,94,12,27,1,0,3,1,0,8,26,0.287,0.333,0.394,0.727,0.353,37,1,0,1,3,3,2
2018,lestejo01,CHC,181.2,,32,761,681,75,174,27,3,24,14,9,64,149,0.256,0.324,0.41,0.733,0.294,279,15,6,7,3,1,6
2018,lewicar01,DET,38.2,,13,170,150,24,48,9,1,4,5,3,14,30,0.32,0.371,0.473,0.844,0.364,71,4,1,0,5,1,2
2018,liberad01,LAD,13,,17,54,44,4,10,1,1,1,0,2,8,12,0.227,0.358,0.364,0.722,0.29,16,2,1,1,0,0,0
2018,liriafr01,DET,133.2,,27,586,503,84,127,18,5,19,9,3,73,110,0.252,0.35,0.421,0.771,0.285,212,16,5,0,5,0,8
2018,litteza01,MIN,20.1,,8,101,84,17,25,10,0,3,0,0,11,14,0.298,0.4,0.524,0.924,0.324,44,2,4,1,1,0,3
2018,livelbe01,TOT,30.1,,10,145,126,19,41,7,1,4,2,2,15,27,0.325,0.407,0.492,0.899,0.385,62,3,3,0,1,1,0
2018,livelbe01,PHI,23.2,,5,115,101,18,34,7,1,4,2,1,10,22,0.337,0.409,0.545,0.953,0.395,55,2,3,0,1,1,0
2018,livelbe01,KCR,6.2,,5,30,25,1,7,0,0,0,0,1,5,5,0.28,0.4,0.28,0.68,0.35,7,1,0,0,0,0,0
2018,loaisjo01,NYY,24.2,,9,108,96,17,26,7,0,3,2,0,12,33,0.271,0.352,0.438,0.789,0.383,42,4,0,0,0,0,0
2018,lockewa01,SDP,15,,4,76,66,16,22,5,1,4,1,0,10,12,0.333,0.421,0.621,1.042,0.36,41,0,0,0,0,1,0
2018,loganbo02,MIL,10.2,,16,58,46,7,15,4,0,3,0,0,10,14,0.326,0.456,0.609,1.065,0.414,28,0,1,1,0,3,0
2018,lopezjo02,TOT,53.2,,17,234,209,30,57,11,1,6,2,1,22,38,0.273,0.342,0.421,0.763,0.305,88,3,1,0,2,1,0
2018,lopezjo02,MIL,19.2,,10,85,71,6,16,2,1,1,1,1,13,15,0.225,0.341,0.324,0.665,0.268,23,2,0,0,1,1,0
2018,lopezjo02,KCR,34,,7,149,138,24,41,9,0,5,1,0,9,23,0.297,0.342,0.471,0.813,0.324,65,1,1,0,1,0,0
2018,lopezpa01,MIA,58.2,,10,247,222,28,56,15,0,8,4,1,18,46,0.252,0.317,0.428,0.745,0.282,95,4,4,1,2,5,2
2018,lopezre01,CHW,188.2,,32,799,705,88,165,34,4,25,14,4,75,151,0.234,0.313,0.4,0.713,0.26,282,11,10,0,9,1,6
2018,lopezyo01,ARI,9,,10,35,33,3,7,1,1,2,1,0,1,11,0.212,0.235,0.485,0.72,0.25,16,0,0,1,0,0,1
2018,lorenmi01,CIN,81,,45,344,302,32,78,12,2,6,6,3,34,54,0.258,0.336,0.371,0.707,0.294,112,8,3,2,3,2,3
2018,loupaa01,TOT,39.2,,59,183,162,23,48,12,0,4,4,1,14,44,0.296,0.361,0.444,0.805,0.376,72,4,4,0,3,0,2
2018,loupaa01,TOR,35.2,,50,166,147,21,44,12,0,4,3,1,13,42,0.299,0.361,0.463,0.824,0.385,68,3,3,0,3,0,2
2018,loupaa01,PHI,4,,9,17,15,2,4,0,0,0,1,0,1,2,0.267,0.353,0.267,0.62,0.308,4,1,1,0,0,0,0
2018,lucasjo02,OAK,14.1,,8,66,56,11,16,5,0,1,1,0,9,14,0.286,0.394,0.429,0.823,0.366,24,4,1,0,0,0,1
2018,lucchjo01,SDP,130,,26,548,493,63,125,22,3,23,8,6,43,145,0.254,0.316,0.45,0.766,0.31,222,12,4,3,4,2,4
2018,lugose01,NYM,101.1,,54,410,374,36,81,11,1,9,4,4,28,103,0.217,0.271,0.324,0.595,0.27,121,6,2,1,5,4,5
2018,lylesjo01,TOT,87.2,,35,371,333,42,83,13,2,12,5,2,28,84,0.249,0.31,0.408,0.718,0.295,136,4,3,3,4,3,1
2018,lylesjo01,SDP,71.1,,24,300,274,35,71,8,2,12,4,1,19,62,0.259,0.306,0.434,0.741,0.291,119,4,1,3,3,0,1
2018,lylesjo01,MIL,16.1,,11,71,59,7,12,5,0,0,1,1,9,22,0.203,0.324,0.288,0.612,0.316,17,0,2,0,1,3,0
2018,lynnla01,TOT,156.2,,31,700,616,87,163,32,3,14,7,7,76,161,0.265,0.35,0.394,0.744,0.336,243,13,6,0,2,3,10
2018,lynnla01,MIN,102.1,,20,469,399,61,105,19,2,12,4,5,62,100,0.263,0.369,0.411,0.78,0.322,164,10,6,0,2,3,5
2018,lynnla01,NYY,54.1,,11,231,217,26,58,13,1,2,3,2,14,61,0.267,0.312,0.364,0.676,0.364,79,3,0,0,0,0,5
2018,lyonsty01,STL,16.2,,27,83,70,16,24,7,0,3,2,1,8,19,0.343,0.415,0.571,0.986,0.42,40,1,2,1,2,2,1
2018,madsory01,TOT,52.2,,58,231,206,34,58,9,0,7,8,0,16,54,0.282,0.339,0.427,0.766,0.342,88,5,4,1,4,2,2
2018,madsory01,WSN,44.1,,49,195,172,28,48,8,0,6,5,0,15,41,0.279,0.345,0.43,0.776,0.328,74,5,4,1,3,2,2
2018,madsory01,LAD,8.1,,9,36,34,6,10,1,0,1,3,0,1,13,0.294,0.306,0.412,0.717,0.429,14,0,0,0,1,0,0
2018,maedake01,LAD,125.1,,39,532,479,58,115,31,3,13,5,1,43,153,0.24,0.308,0.399,0.706,0.323,191,7,5,2,3,4,3
2018,magilma01,MIN,56.2,,40,249,221,24,58,11,1,11,5,2,23,56,0.262,0.339,0.471,0.809,0.303,104,3,3,1,1,0,0
2018,mahlety01,CIN,112,,23,507,442,68,125,20,2,22,2,1,53,110,0.283,0.361,0.486,0.848,0.329,215,15,3,5,3,7,7
2018,makitka01,SDP,35,,27,149,133,23,32,6,0,7,1,0,12,37,0.241,0.313,0.444,0.757,0.281,59,1,2,2,0,2,1
2018,manaese01,OAK,160.2,,27,654,608,67,141,24,3,21,5,4,32,108,0.232,0.278,0.385,0.663,0.249,234,11,8,4,2,1,9
2018,mannbr01,TEX,8.1,,7,36,28,5,7,3,0,1,1,0,4,3,0.25,0.361,0.464,0.825,0.231,13,2,2,0,2,0,0
2018,mapledi01,CHC,5.1,,9,29,22,7,7,1,1,2,0,0,5,9,0.318,0.483,0.727,1.21,0.455,16,1,2,0,0,0,0
2018,marinjh01,BAL,8,,8,40,29,6,9,2,0,1,0,1,9,3,0.31,0.462,0.483,0.944,0.308,14,1,0,1,1,0,2
2018,marquge01,COL,196,,33,817,742,90,179,30,7,24,10,1,57,230,0.241,0.3,0.398,0.698,0.314,295,15,8,2,6,5,8
2018,marshev01,CLE,7,,10,37,32,6,12,1,0,0,0,0,4,9,0.375,0.459,0.406,0.866,0.522,13,1,1,0,0,0,0
2018,martich02,TEX,41.2,,46,177,168,21,46,9,0,5,4,0,5,37,0.274,0.305,0.417,0.722,0.323,70,3,3,0,1,2,4
2018,martica04,STL,118.2,,33,521,439,48,100,19,2,5,6,0,60,117,0.228,0.333,0.314,0.647,0.296,138,14,11,7,4,4,10
2018,mathije01,ARI,1,,1,4,4,1,1,0,0,1,0,0,0,1,0.25,0.25,1,1.25,0,4,0,0,0,0,0,0
2018,matonph01,SDP,47.1,,45,214,186,25,50,10,3,3,2,1,23,55,0.269,0.354,0.403,0.757,0.364,75,3,2,2,1,1,1
2018,matzst01,NYM,154,,30,654,578,77,134,29,2,25,28,2,58,152,0.232,0.312,0.419,0.73,0.27,242,14,10,6,2,2,9
2018,maurebr01,KCR,31.1,,37,160,130,29,42,7,3,7,2,3,25,31,0.323,0.428,0.585,1.012,0.368,76,1,1,1,3,2,2
2018,maytr01,MIN,25.1,,24,103,95,9,21,3,0,4,3,1,5,36,0.221,0.267,0.379,0.646,0.309,36,1,1,2,0,0,1
2018,mayermi01,STL,51.2,,50,226,204,28,59,19,0,7,1,2,15,49,0.289,0.336,0.485,0.822,0.344,99,3,1,3,3,1,3
2018,mayzati01,TOR,35.2,,37,151,135,13,33,8,0,3,4,1,14,40,0.244,0.325,0.37,0.695,0.326,50,2,2,0,0,4,0
2018,mazzoco01,CHC,8.2,,8,36,31,1,5,1,0,0,0,0,5,7,0.161,0.278,0.194,0.471,0.208,6,0,0,0,0,1,0
2018,mcallza01,TOT,45,,44,199,184,33,57,13,2,8,6,0,10,39,0.31,0.347,0.533,0.88,0.355,98,3,1,2,1,1,2
2018,mcallza01,CLE,41.2,,41,180,165,25,47,11,2,7,6,0,10,34,0.285,0.328,0.503,0.831,0.32,83,3,1,2,1,1,2
2018,mcallza01,DET,3.1,,3,19,19,8,10,2,0,1,0,0,0,5,0.526,0.526,0.789,1.316,0.692,15,0,0,0,0,0,0
2018,mccarbr01,ATL,78.2,,15,339,313,45,94,15,1,15,2,1,21,65,0.3,0.343,0.498,0.842,0.338,156,11,0,4,1,0,4
2018,mccarke01,KCR,72,,65,293,270,28,70,10,2,7,1,4,20,46,0.259,0.314,0.389,0.703,0.289,105,10,2,0,1,2,1
2018,mccread01,ATL,1,,1,7,7,2,4,0,0,0,0,0,0,2,0.571,0.571,0.571,1.143,0.8,4,0,0,0,0,0,0
2018,mcculla02,HOU,128.1,,25,527,465,60,100,27,1,12,5,2,50,142,0.215,0.298,0.355,0.653,0.279,165,13,7,1,4,0,6
2018,mcfartj01,ARI,72,,47,292,268,18,64,14,0,4,3,2,22,42,0.239,0.296,0.336,0.631,0.269,90,13,0,1,1,3,4
2018,mcgeeja01,COL,51.1,,61,227,207,39,59,15,4,10,1,3,16,47,0.285,0.342,0.541,0.883,0.327,112,1,2,2,0,1,1
2018,mcgowky01,WSN,7.2,,5,34,28,5,6,2,0,2,0,0,5,8,0.214,0.324,0.5,0.824,0.211,14,0,0,0,1,0,0
2018,mcgraky01,SDP,4,,4,18,15,2,3,1,0,2,0,0,3,4,0.2,0.333,0.667,1,0.111,10,0,0,0,0,0,0
2018,mcguide02,TOT,38,,21,177,143,28,38,6,1,9,1,1,26,33,0.266,0.39,0.51,0.9,0.279,73,7,5,0,3,0,3
2018,mcguide02,TOR,8.1,,4,39,34,6,9,3,1,2,0,0,5,7,0.265,0.359,0.588,0.947,0.28,20,1,0,0,0,0,1
2018,mcguide02,LAA,29.2,,17,138,109,22,29,3,0,7,1,1,21,26,0.266,0.399,0.486,0.885,0.278,53,6,5,0,3,0,2
2018,mchugco01,HOU,72.1,,58,283,255,18,45,9,1,6,2,3,21,94,0.176,0.252,0.29,0.542,0.25,74,1,5,1,1,0,2
2018,mcraeal01,PIT,6.1,,2,32,26,4,8,4,0,0,0,0,5,5,0.308,0.438,0.462,0.899,0.381,12,0,1,0,0,0,0
2018,meansjo01,BAL,3.1,,1,16,16,5,6,3,0,1,0,0,0,4,0.375,0.375,0.75,1.125,0.455,12,0,0,0,0,0,0
2018,medlekr01,ARI,4,,1,25,21,7,9,3,0,0,0,0,4,4,0.429,0.52,0.571,1.091,0.529,12,0,0,0,0,0,0
2018,meisiry01,BAL,21,,18,87,75,15,18,4,1,6,3,0,10,21,0.24,0.326,0.56,0.886,0.245,42,5,0,1,1,0,0
2018,mejiaad01,MIN,22.1,,5,92,79,5,17,0,0,1,0,0,9,13,0.215,0.308,0.253,0.561,0.242,20,1,2,1,1,0,0
2018,melanma01,SFG,39,,41,174,159,18,48,9,1,2,1,3,14,31,0.302,0.362,0.409,0.771,0.365,65,6,1,0,0,2,3
2018,mellake01,CIN,9.1,,4,48,37,9,13,4,0,4,1,0,8,8,0.351,0.478,0.784,1.262,0.36,29,2,1,2,0,0,0
2018,mendeyo01,TEX,27.2,,8,121,106,18,28,6,0,4,1,0,15,18,0.264,0.355,0.434,0.789,0.286,46,4,0,0,0,0,1
2018,mengdda01,OAK,115.2,,22,476,441,58,103,26,1,18,4,3,26,72,0.234,0.28,0.42,0.699,0.241,185,6,3,4,2,0,9
2018,meyerbe02,MIA,19,,13,97,77,23,26,8,1,2,0,0,14,9,0.338,0.458,0.545,1.004,0.358,42,4,4,1,1,2,2
2018,middlke01,LAA,17.2,,16,71,60,4,14,4,0,1,1,2,9,16,0.233,0.338,0.35,0.688,0.295,21,2,1,0,1,1,0
2018,mikolmi01,STL,200.2,,32,808,760,70,186,24,4,16,2,1,29,146,0.245,0.278,0.35,0.628,0.282,266,18,7,8,4,4,10
2018,mileywa01,MIL,80.2,,16,338,300,28,71,16,1,3,2,1,27,50,0.237,0.309,0.327,0.636,0.274,98,8,5,5,1,1,4
2018,millean01,CLE,34,,37,154,133,16,31,10,1,3,1,0,16,45,0.233,0.338,0.391,0.729,0.329,52,2,5,0,0,1,1
2018,milleju02,WSN,52.1,,51,215,193,22,42,7,1,10,6,2,17,60,0.218,0.285,0.42,0.705,0.256,81,2,2,1,2,1,1
2018,millesh01,ARI,16,,5,79,70,21,24,2,2,5,1,0,8,19,0.343,0.405,0.643,1.048,0.404,45,2,0,0,1,0,1
2018,millsal02,CHC,18,,7,71,64,8,11,5,0,1,0,0,7,23,0.172,0.254,0.297,0.55,0.25,19,1,0,0,0,0,1
2018,milneho01,TOT,7.1,,14,38,32,8,9,1,0,3,0,0,5,8,0.281,0.395,0.594,0.988,0.286,19,0,1,0,0,1,1
2018,milneho01,PHI,4.2,,10,25,21,4,6,0,0,1,0,0,3,4,0.286,0.4,0.429,0.829,0.313,9,0,1,0,0,1,1
2018,milneho01,TBR,2.2,,4,13,11,4,3,1,0,2,0,0,2,4,0.273,0.385,0.909,1.294,0.2,10,0,0,0,0,0,0
2018,milonto01,WSN,26.1,,5,118,112,17,37,7,0,7,1,1,1,23,0.33,0.336,0.58,0.917,0.357,65,1,1,2,2,0,2
2018,minayju01,CHW,46.2,,52,209,177,19,39,11,0,3,14,2,29,58,0.22,0.34,0.333,0.673,0.31,59,2,3,0,0,3,1
2018,minormi01,TEX,157,,28,640,587,76,138,38,5,25,9,2,38,132,0.235,0.288,0.445,0.733,0.259,261,12,8,1,6,1,6
2018,minteaj01,ATL,61.1,,65,260,234,23,57,9,1,3,4,1,22,69,0.244,0.313,0.329,0.642,0.331,77,3,2,1,1,1,3
2018,miranar01,SEA,5,,1,24,20,1,6,1,0,0,0,0,4,5,0.3,0.417,0.35,0.767,0.4,7,0,0,0,0,0,0
2018,mitchbr01,SDP,73,,16,337,289,45,85,14,2,12,11,1,43,38,0.294,0.387,0.481,0.868,0.303,139,10,2,1,2,1,1
2018,montafr02,OAK,65,,13,283,255,34,74,20,3,5,0,1,21,43,0.29,0.345,0.451,0.796,0.329,115,9,2,2,3,0,3
2018,montgjo01,NYY,27.1,,6,116,104,11,25,3,0,3,0,0,12,23,0.24,0.319,0.356,0.675,0.282,37,3,0,0,0,0,1
2018,montgmi01,CHC,124,,38,534,481,58,131,23,2,10,8,7,39,86,0.272,0.333,0.391,0.724,0.311,188,13,7,3,4,4,8
2018,moorema02,TEX,102,,39,471,420,82,128,38,2,19,2,0,41,86,0.305,0.37,0.54,0.911,0.342,227,8,5,1,4,1,2
2018,moralke01,TOR,1,,1,4,3,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0
2018,moralos01,LAA,0.1,,1,2,2,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0.5,1,0,0,0,0,0,0
2018,morgaad01,PHI,49.1,,67,214,189,25,49,5,0,5,8,2,22,50,0.259,0.333,0.365,0.698,0.324,69,3,0,0,2,3,3
2018,morinmi01,SEA,4,,3,18,16,3,6,2,1,0,0,1,1,6,0.375,0.389,0.625,1.014,0.545,10,0,0,0,1,1,0
2018,moronre01,SFG,65,,69,262,221,20,34,6,0,4,8,0,37,79,0.154,0.272,0.235,0.507,0.213,52,5,0,1,3,4,3
2018,morriak01,LAA,14,,9,65,57,9,18,4,1,3,0,0,8,7,0.316,0.4,0.579,0.979,0.319,33,2,0,0,0,0,1
2018,morrobr01,CHC,30.2,,35,122,112,5,24,1,0,2,1,0,9,31,0.214,0.279,0.277,0.555,0.278,31,2,1,0,0,0,0
2018,mortoch02,HOU,167,,30,695,609,63,130,27,3,18,4,3,64,201,0.213,0.303,0.356,0.659,0.284,217,12,16,1,4,0,4
2018,motteta01,SEA,1,,1,6,4,1,1,0,0,1,0,0,1,1,0.25,0.5,1,1.5,0,4,0,1,0,0,0,0
2018,moyaga01,MIN,36.1,,35,159,143,19,35,7,0,6,2,0,13,31,0.245,0.308,0.42,0.728,0.269,60,2,1,0,2,0,3
2018,moylape01,ATL,28.1,,39,129,107,14,32,4,0,4,3,0,18,23,0.299,0.409,0.449,0.858,0.35,48,6,2,2,0,3,0
2018,musgrha01,COL,44.2,,35,185,161,23,36,7,6,7,0,0,22,32,0.224,0.319,0.472,0.791,0.236,76,5,1,0,1,2,0
2018,musgrjo01,PIT,115.1,,19,486,447,56,113,19,3,12,2,1,23,100,0.253,0.298,0.389,0.687,0.297,174,5,8,3,5,3,5
2018,nealza01,LAD,1,,1,5,5,1,2,0,0,1,0,0,0,0,0.4,0.4,1,1.4,0.25,5,0,0,0,0,0,0
2018,nerishe01,PHI,47.2,,53,203,184,27,46,9,1,11,2,0,16,76,0.25,0.313,0.489,0.803,0.361,90,1,1,2,0,1,0
2018,neshepa01,PHI,24.1,,30,101,94,9,23,5,1,2,0,0,5,15,0.245,0.28,0.383,0.663,0.269,36,2,0,1,1,1,2
2018,neverdo01,PIT,27,,25,119,107,25,30,5,1,9,1,0,10,27,0.28,0.345,0.598,0.943,0.292,64,2,1,0,1,0,0
2018,newbeja01,KCR,13.1,,14,60,51,8,13,3,0,3,0,0,9,11,0.255,0.367,0.49,0.857,0.27,25,0,0,0,0,0,1
2018,newcose01,ATL,164,,31,696,607,74,137,21,4,18,12,2,81,160,0.226,0.316,0.362,0.679,0.275,220,13,1,4,3,1,3
2018,nicasju01,SEA,42,,46,183,172,30,53,13,1,6,1,2,5,53,0.308,0.328,0.5,0.828,0.402,86,1,2,0,4,0,1
2018,nixja02,SDP,42.1,,9,190,171,33,52,13,2,8,2,0,13,21,0.304,0.363,0.544,0.907,0.306,93,4,4,0,2,0,0
2018,nolaaa01,PHI,212.1,,33,831,756,57,149,31,2,17,17,5,58,224,0.197,0.259,0.311,0.57,0.254,235,16,7,6,4,3,7
2018,norribu01,STL,57.2,,64,245,215,27,51,4,1,8,1,0,21,67,0.237,0.317,0.377,0.694,0.303,81,5,5,2,2,3,3
2018,norrida01,DET,44.1,,11,200,176,28,46,10,0,8,3,0,19,51,0.261,0.337,0.455,0.791,0.319,80,1,2,1,2,0,1
2018,norwoja01,CHC,11,,11,54,47,7,14,3,0,0,0,0,5,10,0.298,0.352,0.362,0.714,0.359,17,0,0,0,2,0,1
2018,novaiv01,PIT,161,,29,683,638,82,171,34,5,26,5,2,35,114,0.268,0.309,0.459,0.769,0.29,293,13,4,4,2,4,10
2018,nunovi01,TBR,33,,17,134,121,7,24,4,0,5,1,1,10,29,0.198,0.269,0.355,0.624,0.216,43,1,2,0,1,3,1
2018,odayda01,BAL,20,,20,83,76,9,18,5,0,3,1,2,4,27,0.237,0.301,0.421,0.722,0.326,32,0,3,0,0,1,0
2018,ogradch01,MIA,7,,8,32,28,5,7,2,0,2,0,0,4,8,0.25,0.344,0.536,0.879,0.278,15,0,0,0,0,0,0
2018,oakstr01,KCR,13.2,,4,65,56,11,21,6,0,1,1,0,6,10,0.375,0.422,0.536,0.958,0.426,30,2,0,1,2,0,0
2018,obergsc01,COL,58.2,,56,228,211,17,45,8,0,4,7,2,12,57,0.213,0.263,0.308,0.571,0.27,65,9,3,0,2,0,3
2018,odorija01,MIN,164.1,,32,711,625,89,151,41,5,20,11,2,70,162,0.242,0.324,0.419,0.743,0.293,262,9,8,4,4,3,4
2018,ogandal01,CLE,1,,1,8,5,2,2,1,0,0,0,0,3,1,0.4,0.625,0.6,1.225,0.5,3,0,0,0,0,0,0
2018,ohse01,TOT,68.1,,73,274,249,21,52,10,1,8,0,1,17,79,0.209,0.266,0.353,0.62,0.265,88,2,4,0,4,1,2
2018,ohse01,TOR,47,,48,189,173,14,37,7,1,5,0,0,10,55,0.214,0.265,0.353,0.617,0.276,61,1,3,0,3,1,1
2018,ohse01,COL,21.1,,25,85,76,7,15,3,0,3,0,1,7,24,0.197,0.271,0.355,0.626,0.24,27,1,1,0,1,0,1
2018,ohtansh01,LAA,51.2,,10,211,187,19,38,6,0,6,1,1,22,63,0.203,0.289,0.332,0.621,0.269,62,2,1,0,1,0,0
2018,okertst01,SFG,7.1,,10,27,27,1,4,1,0,1,0,0,0,8,0.148,0.148,0.296,0.444,0.167,8,0,0,0,0,0,1
2018,olsonty01,CLE,27.1,,43,118,106,16,26,8,0,4,1,0,12,40,0.245,0.322,0.434,0.756,0.355,46,2,0,0,0,2,0
2018,ortizlu02,BAL,2.1,,2,18,14,6,7,2,1,0,0,0,3,0,0.5,0.556,0.786,1.341,0.467,11,0,0,0,1,0,1
2018,osichjo01,SFG,12,,12,61,52,11,20,4,0,2,1,1,7,10,0.385,0.475,0.577,1.052,0.45,30,3,2,0,0,0,0
2018,osunaro01,TOT,38,,38,150,141,10,33,7,0,1,1,0,4,32,0.234,0.273,0.305,0.578,0.294,43,3,4,0,1,0,0
2018,osunaro01,TOR,15.1,,15,63,60,5,16,3,0,0,1,0,1,13,0.267,0.302,0.317,0.618,0.34,19,1,2,0,0,0,0
2018,osunaro01,HOU,22.2,,23,87,81,5,17,4,0,1,0,0,3,19,0.21,0.253,0.296,0.549,0.258,24,2,2,0,1,0,0
2018,oswalco01,NYM,64.2,,17,282,257,43,69,11,0,14,4,3,20,45,0.268,0.331,0.475,0.806,0.278,122,4,4,1,0,1,3
2018,oteroda01,CLE,58.2,,61,247,239,36,69,18,0,12,0,0,5,43,0.289,0.312,0.515,0.826,0.31,123,9,3,0,0,3,4
2018,ottavad01,COL,77.2,,75,309,260,25,41,6,0,5,24,3,36,112,0.158,0.27,0.238,0.509,0.243,62,6,6,1,5,5,2
2018,paganem01,OAK,62,,55,262,239,30,55,13,3,13,7,1,19,63,0.23,0.294,0.473,0.767,0.256,113,1,3,0,1,1,1
2018,pannoth01,TOR,43,,12,181,160,20,37,5,2,7,3,0,15,29,0.231,0.3,0.419,0.719,0.236,67,1,2,1,3,0,1
2018,pareded01,LAA,18.1,,14,86,77,14,25,3,2,5,1,0,7,15,0.325,0.384,0.61,0.994,0.345,47,2,1,0,1,0,0
2018,pareded02,LAD,7.2,,15,33,30,5,7,0,1,2,2,0,2,8,0.233,0.303,0.5,0.803,0.25,15,0,1,0,0,0,0
2018,parkebl01,LAA,66.1,,67,276,253,24,63,11,1,12,4,1,19,70,0.249,0.308,0.443,0.751,0.297,112,4,3,0,1,1,0
2018,parsowe01,ATL,5,,1,23,19,4,6,1,0,1,0,1,3,3,0.316,0.391,0.526,0.918,0.313,10,0,0,0,1,1,0
2018,paulida01,TOR,6.2,,7,28,25,2,6,1,0,1,0,0,2,6,0.24,0.286,0.4,0.686,0.263,10,0,0,0,1,0,1
2018,paxtoja01,SEA,160.1,,28,645,598,67,134,24,2,23,5,3,42,208,0.224,0.275,0.386,0.662,0.301,231,11,1,2,2,0,2
2018,pazosja01,SEA,50,,60,211,189,19,47,10,0,4,2,0,15,45,0.249,0.318,0.365,0.683,0.303,69,7,5,0,2,1,2
2018,peacobr01,HOU,65,,61,272,248,26,56,14,2,11,3,0,20,96,0.226,0.29,0.431,0.722,0.317,107,3,3,0,1,0,1
2018,pelhacd01,TEX,7.2,,10,38,34,6,12,4,1,0,3,0,4,7,0.353,0.421,0.529,0.95,0.444,18,1,0,0,0,1,0
2018,penafe01,LAA,92.2,,19,389,352,45,87,15,0,12,4,1,28,85,0.247,0.307,0.392,0.699,0.29,138,7,4,1,4,0,3
2018,pennicl01,CIN,1,,1,6,4,1,1,1,0,0,0,0,2,1,0.25,0.5,0.5,1,0.333,2,0,0,0,0,0,0
2018,peralfr01,MIL,78.1,,16,321,275,37,49,14,2,8,3,1,40,96,0.178,0.291,0.331,0.622,0.238,91,7,4,1,1,1,2
2018,peralwa01,CIN,45.1,,59,227,192,32,58,9,0,2,5,2,31,31,0.302,0.403,0.38,0.783,0.35,73,4,2,1,1,2,6
2018,peralwi01,KCR,34.1,,37,149,122,14,28,3,2,4,0,0,23,35,0.23,0.351,0.385,0.737,0.282,47,5,1,1,2,1,0
2018,perdolu02,SDP,44.2,,12,217,189,37,62,19,0,4,3,0,22,39,0.328,0.403,0.492,0.895,0.392,93,5,3,1,2,2,1
2018,perezci01,HOU,11.1,,8,45,38,5,6,0,0,3,0,1,7,12,0.158,0.289,0.395,0.684,0.13,15,2,0,0,0,0,0
2018,perezhe01,MIL,3.1,,3,19,17,5,7,5,0,1,0,0,1,2,0.412,0.474,0.882,1.356,0.429,15,0,1,0,0,0,0
2018,perezma02,TEX,85.1,,22,397,353,68,116,16,3,16,2,2,36,52,0.329,0.389,0.527,0.916,0.345,186,13,2,1,5,1,5
2018,perezol01,CLE,32.1,,51,120,110,6,17,2,0,1,3,2,7,43,0.155,0.217,0.2,0.417,0.239,22,1,2,0,1,3,0
